ID,Entrance_LAT,Entrance_LON,Entrance_TIMESTAMP,Exit_LAT,Exit_LON,Exit_TIMESTAMP,Entrance_HWY,Exit_HWY
User262,38.194549,-122.600018,1571616480000,38.459422,-122.725803,1571618640000,Hwy 101,Hwy 101
User262,38.44423,-122.722971,1572184860000,38.314497,-122.481873,1572187020000,Hwy 101,Hwy 12
User262,38.434188,-122.69396,1572818460000,38.445904,-122.723786,1572819060000,Hwy 12,Hwy 101
User262,38.33471,-122.738292,1573601520000,38.255875,-122.645337,1573602420000,Hwy 116,Hwy 101
User262,38.232657,-122.617743,1573609080000,38.334238,-122.738378,1573612920000,Hwy 101,Hwy 116
User262,38.334496,-122.738335,1573612980000,38.433201,-122.726233,1573618260000,Hwy 116,Hwy 101
User263,38.321793,-122.487108,1571670960000,38.296,-122.475264,1571672400000,Hwy 12,Hwy 12
User263,38.32187800000001,-122.487065,1572384900000,38.296601,-122.475178,1572385740000,Hwy 12,Hwy 12
User263,38.29655800000001,-122.475178,1573007040000,38.314583,-122.482173,1573008120000,Hwy 12,Hwy 12
User264,38.254501,-122.64229,1571271960000,38.423116,-122.715332,1571274120000,Hwy 101,Hwy 101
User265,38.197724,-122.599203,1571624880000,38.26857800000001,-122.665464,1571627160000,Hwy 101,Hwy 101
User265,38.451783,-122.726533,1572205980000,38.248708,-122.631561,1572206880000,Hwy 101,Hwy 101
User265,38.206651,-122.598903,1572843360000,38.396852,-122.715675,1572844200000,Hwy 101,Hwy 101
User265,38.445045,-122.723872,1573329180000,38.18691,-122.60195,1573330260000,Hwy 101,Hwy 101
User265,38.235876,-122.618901,1573347180000,38.450024,-122.725975,1573348260000,Hwy 101,Hwy 101
User265,38.473627,-122.73121100000002,1573511460000,38.457405,-122.726576,1573512180000,Hwy 101,Hwy 101
User266,38.430497,-122.714045,1571346300000,38.432643,-122.730953,1571347140000,Hwy 12,Hwy 12
User266,38.494355,-122.753999,1571533440000,38.246433,-122.626798,1571543880000,Hwy 101,Hwy 101
User266,38.465645,-122.727735,1571758500000,38.432343,-122.732155,1571759100000,Hwy 101,Hwy 12
User267,38.464014,-122.665035,1571436780000,38.420197,-122.715761,1571437920000,Hwy 12,Hwy 101
User267,38.411657,-122.71636200000002,1571438880000,38.451826,-122.681686,1571440080000,Hwy 101,Hwy 12
User268,38.2427,-122.62242,1571673180000,38.463628,-122.726318,1571681460000,Hwy 101,Hwy 101
User268,38.463628,-122.726318,1571681760000,38.429381,-122.752325,1571683920000,Hwy 101,Hwy 12
User268,38.332479,-122.712328,1571850240000,38.278534,-122.679154,1571851620000,Hwy 101,Hwy 101
User268,38.331706,-122.714731,1573060560000,38.420541,-122.71516,1573064220000,Hwy 116,Hwy 101
User268,38.464958,-122.727262,1573230180000,38.331491,-122.711985,1573230780000,Hwy 101,Hwy 116
User268,38.249995,-122.633278,1573255200000,38.326942,-122.95171,1573260960000,Hwy 101,Hwy 1
User268,38.26827700000001,-122.665464,1573606380000,38.344967,-122.712843,1573609740000,Hwy 101,Hwy 101
User269,38.435904,-122.717349,1571283600000,38.516156,-122.781121,1571286240000,Hwy 101,Hwy 101
User269,38.459937,-122.726662,1571600580000,38.250253,-122.634437,1571601180000,Hwy 101,Hwy 101
User269,38.25021,-122.634437,1571626620000,38.26445800000001,-122.660057,1571628540000,Hwy 101,Hwy 101
User269,38.225791,-122.61388,1571651640000,38.26445800000001,-122.660057,1571653740000,Hwy 101,Hwy 101
User269,38.147857,-122.453463,1572697380000,38.284842,-122.686493,1572698940000,Hwy 37,Hwy 101
User269,38.506972,-122.770221,1573569300000,38.446376,-122.724816,1573573080000,Hwy 101,Hwy 101
User270,38.446762,-122.724215,1571238240000,38.482897,-122.737777,1571239260000,Hwy 101,Hwy 101
User271,38.428523,-122.56191,1571430420000,38.340675,-122.495219,1571431020000,Hwy 12,Hwy 12
User271,38.303897,-122.477066,1571502180000,38.310077,-122.479555,1571513880000,Hwy 12,Hwy 37
User271,38.320205,-122.48625,1571525520000,38.304154,-122.477281,1571526300000,Hwy 12,Hwy 12
User271,38.365352,-122.51131200000002,1571558760000,38.344066,-122.498052,1571559360000,Hwy 12,Hwy 12
User271,38.320934,-122.486765,1571588460000,38.134338,-122.476208,1571596500000,Hwy 12,Hwy 37
User271,38.321235,-122.486851,1571693640000,38.301837,-122.475392,1571694480000,Hwy 12,Hwy 12
User271,38.319647,-122.485864,1571834760000,38.298017,-122.474963,1571835420000,Hwy 12,Hwy 12
User271,38.150389,-122.45033,1572005820000,38.314883,-122.482044,1572012000000,Hwy 37,Hwy 12
User271,38.137514,-122.4705,1572344220000,38.306472,-122.477967,1572353400000,Hwy 37,Hwy 12
User271,38.320806,-122.486765,1572515340000,38.298275,-122.475264,1572516360000,Hwy 12,Hwy 12
User271,38.32033300000001,-122.48655,1572802980000,38.293554,-122.47595,1572804480000,Hwy 12,Hwy 12
User271,38.365395,-122.511227,1573140420000,38.320505,-122.486679,1573141080000,Hwy 12,Hwy 12
User271,38.142664,-122.46196,1573476480000,38.33059,-122.489726,1573484820000,Hwy 37,Hwy 12
User271,38.308274,-122.47874,1573494600000,38.12833,-122.486293,1573500960000,Hwy 12,Hwy 37
User271,38.321149,-122.486851,1573630140000,38.30200900000001,-122.475478,1573630860000,Hwy 12,Hwy 12
User271,38.321149,-122.486851,1573658940000,38.293597,-122.47595,1573668780000,Hwy 12,Hwy 12
User272,38.294112,-122.475779,1571191380000,38.370587,-122.516119,1571192160000,Hwy 12,Hwy 12
User272,38.458006,-122.675893,1571344500000,38.301064,-122.475006,1571346180000,Hwy 12,Hwy 12
User272,38.295271,-122.475736,1571365140000,38.465087,-122.65937,1571366700000,Hwy 12,Hwy 12
User272,38.444788,-122.723701,1571440980000,38.272354,-122.669799,1571441820000,Hwy 101,Hwy 101
User272,38.455474,-122.679326,1571778360000,38.294413,-122.475864,1571779980000,Hwy 12,Hwy 12
User272,38.303039,-122.476251,1571797080000,38.433802,-122.574398,1571798160000,Hwy 12,Hwy 12
User272,38.460023,-122.725975,1571886720000,38.185279,-122.601692,1571887860000,Hwy 101,Hwy 101
User273,38.382732,-122.809231,1571237220000,38.334882,-122.712371,1571237880000,Hwy 116,Hwy 101
User273,38.333079,-122.72516,1571267280000,38.3905,-122.816398,1571267880000,Hwy 116,Hwy 116
User273,38.315098,-122.48213,1571529780000,38.4641,-122.664949,1571531100000,Hwy 12,Hwy 12
User273,38.578684,-122.837169,1571592420000,38.849608,-123.029816,1571593560000,Hwy 101,Hwy 101
User273,38.31866,-123.015654,1572055320000,38.406164,-122.837898,1572057000000,Hwy 1,Hwy 116
User273,38.38917,-122.81511,1572122760000,38.680093,-123.428542,1572134220000,Hwy 116,Hwy 1
User274,38.306343,-122.47771000000002,1571533560000,38.343679,-122.497537,1571534220000,Hwy 12,Hwy 12
User275,38.394448,-122.81888700000002,1571184900000,38.455817,-122.627398,1571193420000,Hwy 116,Hwy 12
User275,38.394362,-122.81923,1571271060000,38.429167,-122.752754,1571272560000,Hwy 116,Hwy 12
User275,38.390157,-122.815582,1571616420000,38.45783400000001,-122.676708,1571618880000,Hwy 116,Hwy 12
User275,38.434188,-122.694604,1571741040000,38.39432,-122.81923,1571742120000,Hwy 12,Hwy 116
User275,38.429081,-122.759406,1571872440000,38.39432,-122.819187,1571873520000,Hwy 12,Hwy 116
User275,38.428781,-122.763783,1572036420000,38.394362,-122.819187,1572037560000,Hwy 12,Hwy 116
User275,38.432686,-122.703831,1572130980000,38.394491,-122.819187,1572132060000,Hwy 12,Hwy 116
User275,38.394362,-122.819187,1572135480000,38.435304,-122.688682,1572136200000,Hwy 116,Hwy 12
User275,38.448264,-122.725718,1572202680000,38.320205,-122.486379,1572215460000,Hwy 101,Hwy 12
User275,38.315269,-122.482259,1572235860000,38.432857,-122.701599,1572237780000,Hwy 12,Hwy 12
User275,38.444402,-122.603881,1572360780000,38.433887,-122.575299,1572362280000,Hwy 12,Hwy 12
User275,38.433887,-122.575299,1572386520000,38.446376,-122.607057,1572387600000,Hwy 12,Hwy 12
User275,38.394277,-122.819144,1572480300000,38.43054,-122.712113,1572481020000,Hwy 116,Hwy 12
User275,38.394405,-122.819187,1572557520000,38.429982,-122.74876299999998,1572558480000,Hwy 116,Hwy 12
User275,38.4323,-122.704732,1572604920000,38.394191,-122.81923,1572605640000,Hwy 12,Hwy 116
User275,38.394362,-122.819187,1572716160000,38.42955300000001,-122.751381,1572716820000,Hwy 116,Hwy 12
User275,38.429596,-122.753012,1572736440000,38.394234,-122.819187,1572737280000,Hwy 12,Hwy 116
User275,38.428523,-122.760994,1572903600000,38.394277,-122.819187,1572906060000,Hwy 12,Hwy 116
User275,38.432042,-122.733871,1573083900000,38.394234,-122.819187,1573084740000,Hwy 12,Hwy 116
User275,38.39462,-122.818973,1573088940000,38.458821,-122.673103,1573092720000,Hwy 116,Hwy 12
User275,38.394234,-122.819015,1573154940000,38.428566,-122.760736,1573155720000,Hwy 116,Hwy 12
User275,38.394362,-122.819187,1573243380000,38.428523,-122.76211,1573244100000,Hwy 116,Hwy 12
User275,38.39432,-122.819187,1573347300000,38.37166,-122.516162,1573354800000,Hwy 116,Hwy 12
User275,38.429853,-122.749321,1573645740000,38.394234,-122.819187,1573646340000,Hwy 12,Hwy 116
User276,38.258321,-122.648427,1572372600000,38.263943,-122.659714,1572373320000,Hwy 101,Hwy 101
User276,38.463242,-122.668254,1572722880000,38.342177,-122.713401,1572724260000,Hwy 12,Hwy 101
User277,38.586623,-122.842962,1571517360000,38.433587,-122.716491,1571518140000,Hwy 101,Hwy 101
User277,38.431227,-122.711427,1571599320000,38.186309,-122.601864,1571601060000,Hwy 12,Hwy 101
User277,38.189656,-122.601478,1571877420000,38.411571,-122.716319,1571878740000,Hwy 101,Hwy 101
User277,38.565037,-122.826654,1572722760000,38.433887,-122.699754,1572730200000,Hwy 101,Hwy 12
User277,38.458778,-122.674133,1572807660000,38.307244,-122.478096,1572810000000,Hwy 12,Hwy 12
User278,38.455431,-122.726447,1573490280000,38.430068,-122.714774,1573491240000,Hwy 101,Hwy 101
User279,38.41655,-122.548649,1573655520000,38.455731,-122.628171,1573656240000,Hwy 12,Hwy 12
User280,38.594305,-122.852661,1571236740000,38.485987,-122.742111,1571237520000,Hwy 101,Hwy 101
User280,38.541476,-122.804682,1573415340000,38.567097,-122.828371,1573416000000,Hwy 101,Hwy 101
User281,38.803131,-123.012907,1571412900000,38.622844,-122.87841,1571413680000,Hwy 101,Hwy 101
User281,38.622286,-122.878453,1571413740000,38.243644,-122.623407,1571415360000,Hwy 101,Hwy 101
User281,38.24094,-122.621777,1571430300000,38.806993,-123.01192,1571432880000,Hwy 101,Hwy 101
User281,38.18721,-122.601821,1572460380000,38.79605,-123.012435,1572463020000,Hwy 101,Hwy 101
User282,38.486373,-122.74224,1571238660000,38.550188,-122.81172,1571242020000,Hwy 101,Hwy 101
User282,38.527915,-122.791764,1571246460000,38.539845,-122.80236399999998,1571247240000,Hwy 101,Hwy 101
User282,38.482511,-122.737047,1571265720000,38.4323,-122.733871,1571266320000,Hwy 101,Hwy 12
User282,38.460109,-122.72606100000002,1571322480000,38.189485,-122.601735,1571323860000,Hwy 101,Hwy 101
User282,38.456547,-122.725975,1571667540000,38.428952,-122.760565,1571679780000,Hwy 101,Hwy 12
User282,38.236005,-122.619245,1571694540000,38.396937,-122.715847,1571695440000,Hwy 101,Hwy 101
User282,38.393719,-122.716233,1571733660000,38.267719,-122.664864,1571734320000,Hwy 101,Hwy 101
User282,38.246734,-122.62684099999998,1571758740000,38.495643,-122.755329,1571762280000,Hwy 101,Hwy 101
User282,38.246819,-122.62761299999998,1571783940000,38.495986,-122.75593,1571787480000,Hwy 101,Hwy 101
User282,38.54212,-122.805283,1571793840000,38.751032,-122.966473,1571794920000,Hwy 101,Hwy 101
User282,38.799784,-123.01256399999998,1571806680000,38.301193,-122.706277,1571819520000,Hwy 101,Hwy 101
User282,38.460066,-122.726705,1571844060000,38.301193,-122.706277,1571844720000,Hwy 101,Hwy 101
User282,38.509762,-122.773354,1571891640000,38.437879,-122.719109,1571892540000,Hwy 101,Hwy 101
User282,38.446633,-122.72473,1571987400000,38.27759,-122.677352,1571988120000,Hwy 101,Hwy 101
User282,38.446247,-122.72443,1572012600000,38.271925,-122.669928,1572013380000,Hwy 101,Hwy 101
User282,38.360888,-122.775413,1572805800000,38.331792,-122.715332,1572807000000,Hwy 116,Hwy 116
User282,38.250896,-122.634522,1572832380000,38.33471,-122.73915,1572833040000,Hwy 101,Hwy 116
User282,38.33471,-122.73915,1572833160000,38.363506,-122.778975,1572835080000,Hwy 116,Hwy 116
User282,38.467276,-122.728464,1573584060000,38.513367,-122.77889,1573591260000,Hwy 101,Hwy 101
User282,38.479077,-122.733185,1573660440000,38.263728,-122.658083,1573661520000,Hwy 101,Hwy 116
User283,38.505814,-122.769105,1571840160000,38.432557,-122.571351,1571841660000,Hwy 101,Hwy 12
User283,38.278062,-122.677824,1572541740000,38.263041,-122.656881,1572542820000,Hwy 101,Hwy 101
User283,38.376467,-122.716233,1573000920000,38.455774,-122.726318,1573001640000,Hwy 101,Hwy 101
User284,38.395693,-122.716019,1572020220000,38.325912,-122.7128,1572024180000,Hwy 101,Hwy 101
User284,38.250253,-122.633321,1573659780000,38.724768,-122.9339,1573664040000,Hwy 101,Hwy 101
User284,38.724768,-122.9339,1573664100000,38.790256,-123.010976,1573664940000,Hwy 101,Hwy 101
User285,38.307588,-122.711641,1571296980000,38.21695,-122.603795,1571297580000,Hwy 101,Hwy 101
User285,38.457663,-122.726404,1571321520000,38.217508,-122.604053,1571322720000,Hwy 101,Hwy 101
User285,38.193132,-122.600405,1571327400000,38.467319,-122.727949,1571329800000,Hwy 101,Hwy 101
User285,38.187081,-122.601735,1571352480000,38.491995,-122.750136,1571355240000,Hwy 101,Hwy 101
User285,38.453929,-122.72619,1572156840000,38.46079500000001,-122.72648999999998,1572181440000,Hwy 101,Hwy 101
User285,38.427879,-122.715246,1572183540000,38.200256,-122.59886000000002,1572188640000,Hwy 101,Hwy 101
User285,38.200471,-122.598645,1572443700000,38.30085,-122.705719,1572444600000,Hwy 101,Hwy 101
User285,38.200471,-122.598645,1572468900000,38.443543,-122.722327,1572470400000,Hwy 101,Hwy 101
User285,38.478949,-122.733099,1573056480000,38.6219,-122.878282,1573065480000,Hwy 101,Hwy 101
User286,38.151118,-122.448871,1573259400000,38.407838,-122.838671,1573265100000,Hwy 37,Hwy 116
User287,38.274285,-122.672717,1571454780000,38.247163,-122.628815,1571458500000,Hwy 101,Hwy 101
User288,38.250682,-122.634179,1571613420000,38.37372,-122.715418,1571614260000,Hwy 101,Hwy 101
User289,38.263685,-122.65877,1571203620000,38.455088,-122.725932,1571205840000,Hwy 101,Hwy 101
User289,38.37063,-122.713615,1571418360000,38.186867,-122.601907,1571419560000,Hwy 101,Hwy 101
User289,38.221971,-122.609117,1571425740000,38.351275,-122.7131,1571426640000,Hwy 101,Hwy 101
User289,38.396165,-122.716276,1571584380000,38.21871,-122.605125,1571585880000,Hwy 101,Hwy 101
User289,38.19987,-122.598731,1571616420000,38.461997,-122.642076,1571619180000,Hwy 101,Hwy 12
User289,38.211972,-122.60122,1571704500000,38.34119000000001,-122.712843,1571705400000,Hwy 101,Hwy 101
User289,38.406078,-122.715976,1571709780000,38.449809,-122.687995,1571710680000,Hwy 101,Hwy 12
User289,38.41479,-122.716147,1571844480000,38.244373,-122.624094,1571845380000,Hwy 101,Hwy 101
User289,38.373463,-122.715203,1571872500000,38.437964,-122.718379,1571873100000,Hwy 101,Hwy 101
User289,38.409597,-122.716104,1572111780000,38.248922,-122.631947,1572112440000,Hwy 101,Hwy 101
User289,38.198368,-122.599031,1572142380000,38.435432,-122.687609,1572156180000,Hwy 101,Hwy 12
User289,38.437063,-122.718036,1572455040000,38.210213,-122.600662,1572455940000,Hwy 101,Hwy 101
User289,38.12009000000001,-122.499339,1572472260000,38.430626,-122.715332,1572481920000,Hwy 37,Hwy 116
User289,38.307631,-122.711641,1572723900000,38.140347,-122.466723,1572728760000,Hwy 101,Hwy 37
User289,38.224117,-122.612206,1572746340000,38.353421,-122.7131,1572746940000,Hwy 101,Hwy 101
User289,38.215363,-122.602808,1572817740000,38.431012,-122.715117,1572818700000,Hwy 101,Hwy 12
User289,38.430368,-122.742025,1572826440000,38.282997,-122.684047,1572836340000,Hwy 12,Hwy 101
User289,38.458778,-122.67473400000002,1573506000000,38.437278000000006,-122.582638,1573507620000,Hwy 12,Hwy 12
User289,38.439681,-122.58898899999998,1573520340000,38.449852,-122.688467,1573521060000,Hwy 12,Hwy 12
User290,38.403246,-122.716062,1571414820000,38.427107,-122.714645,1571415660000,Hwy 101,Hwy 101
User290,38.42869500000001,-122.759492,1571738340000,38.460237,-122.72679,1571740500000,Hwy 12,Hwy 101
User290,38.464143,-122.726876,1571745960000,38.347413,-122.761123,1571746920000,Hwy 101,Hwy 116
User290,38.359601,-122.772796,1571841360000,38.345825,-122.71301499999998,1571842200000,Hwy 116,Hwy 101
User290,38.346426,-122.71301499999998,1571850960000,38.338272,-122.747733,1571852280000,Hwy 101,Hwy 116
User290,38.344538,-122.758376,1572014640000,38.346555,-122.712886,1572015420000,Hwy 116,Hwy 101
User290,38.341791,-122.75498600000002,1572179400000,38.257634,-122.647697,1572181800000,Hwy 116,Hwy 101
User290,38.359601,-122.773697,1573054500000,38.345825,-122.71301499999998,1573056660000,Hwy 116,Hwy 101
User290,38.36445,-122.780435,1573152480000,38.432257,-122.731382,1573153140000,Hwy 116,Hwy 12
User290,38.409125,-122.716147,1573158420000,38.356511,-122.768075,1573159680000,Hwy 101,Hwy 116
User290,38.359987,-122.773482,1573417320000,38.213517,-122.602207,1573418460000,Hwy 116,Hwy 101
User291,38.33471,-122.73885,1571255940000,38.402302,-122.716276,1571257080000,Hwy 116,Hwy 101
User291,38.351061,-122.713229,1571519940000,38.188841,-122.601821,1571520720000,Hwy 101,Hwy 101
User291,38.328402,-122.712886,1571767860000,38.191373,-122.60122,1571768520000,Hwy 101,Hwy 101
User291,38.185451,-122.601521,1572825600000,38.316814,-122.714602,1572826320000,Hwy 101,Hwy 101
User292,38.360159,-122.774384,1571330880000,38.246991,-122.628729,1571331780000,Hwy 116,Hwy 101
User292,38.362004,-122.77786,1571585940000,38.249523,-122.633192,1571586720000,Hwy 116,Hwy 101
User292,38.367111,-122.712414,1571771280000,38.357927,-122.769534,1571772660000,Hwy 101,Hwy 116
User292,38.362133,-122.778246,1572977520000,38.376424,-122.716319,1572981240000,Hwy 116,Hwy 101
User292,38.363335,-122.713272,1572988860000,38.362262,-122.778203,1572989520000,Hwy 101,Hwy 116
User292,38.359773,-122.773182,1573670100000,38.355481,-122.71353,1573671240000,Hwy 116,Hwy 101
User293,38.390629,-122.715847,1572483240000,38.248708,-122.632076,1572483900000,Hwy 101,Hwy 101
User294,38.398611,-122.716276,1571290080000,38.430626,-122.71121200000002,1571291820000,Hwy 101,Hwy 12
User294,38.511993,-122.776315,1572899400000,38.429896,-122.714946,1572904020000,Hwy 101,Hwy 101
User294,38.546969,-122.808287,1572931500000,38.417923,-122.715547,1572932820000,Hwy 101,Hwy 101
User295,38.250896,-122.634522,1571427000000,38.465259,-122.727091,1571427900000,Hwy 101,Hwy 101
User295,38.342177,-122.713358,1571670360000,38.413589,-122.715847,1571673060000,Hwy 101,Hwy 101
User295,38.554351,-122.815668,1572868080000,38.21459,-122.602422,1572875580000,Hwy 101,Hwy 101
User296,38.468048,-122.728421,1571943480000,38.253729,-122.64126,1571944440000,Hwy 101,Hwy 101
User297,38.425905,-122.71516,1572352560000,38.274328,-122.672116,1572353160000,Hwy 101,Hwy 101
User297,38.277375,-122.676751,1572478980000,38.395693,-122.716062,1572480000000,Hwy 101,Hwy 101
User298,38.472039,-122.730181,1571265240000,38.565595,-122.826182,1571269500000,Hwy 101,Hwy 101
User298,38.475687,-122.731297,1571702280000,38.57186,-122.831976,1571702940000,Hwy 101,Hwy 101
User298,38.819353,-123.014752,1572486780000,38.610012,-122.875664,1572487680000,Hwy 101,Hwy 101
User299,38.472125,-122.730267,1571493480000,38.536241,-122.799575,1571497680000,Hwy 101,Hwy 101
User299,38.221113,-122.608473,1571522880000,38.537399,-122.801291,1571537700000,Hwy 101,Hwy 101
User299,38.60203,-122.865707,1571668080000,38.155152,-122.418229,1571675580000,Hwy 101,Hwy 37
User299,38.618123,-122.878754,1571840880000,38.138673,-122.468612,1571844240000,Hwy 101,Hwy 37
User299,38.248021,-122.629759,1571871120000,38.45925,-122.725803,1571872680000,Hwy 101,Hwy 101
User299,38.592631,-122.848885,1571938500000,38.539202,-122.802321,1571954700000,Hwy 101,Hwy 101
User299,38.535296,-122.79906,1571967540000,38.600056,-122.862746,1571972640000,Hwy 101,Hwy 101
User299,38.578255,-122.836697,1572124800000,38.501737,-122.763826,1572126000000,Hwy 101,Hwy 101
User299,38.506071,-122.769105,1572127200000,38.440754,-122.720954,1572127860000,Hwy 101,Hwy 101
User299,38.44011,-122.719581,1572132780000,38.483841,-122.738978,1572135600000,Hwy 101,Hwy 101
User299,38.430712,-122.712156,1572198720000,38.409512,-122.71619,1572199980000,Hwy 12,Hwy 101
User299,38.372862,-122.71486000000002,1572203700000,38.453671,-122.681086,1572204300000,Hwy 101,Hwy 12
User299,38.563277,-122.824594,1572541020000,38.650739,-122.872059,1572569160000,Hwy 101,Hwy 37
User299,38.592846,-122.849271,1572614040000,38.563148,-122.824552,1572620520000,Hwy 101,Hwy 101
User299,38.43775,-122.718679,1572638520000,38.563191,-122.824552,1572645720000,Hwy 101,Hwy 101
User299,38.571388,-122.831547,1573669920000,38.622286,-122.878625,1573670760000,Hwy 101,Hwy 101
User300,38.23930900000001,-122.621176,1571940960000,38.155581,-122.414195,1571942160000,Hwy 101,Hwy 37
User300,38.155882,-122.412221,1572245220000,38.26445800000001,-122.659842,1572246480000,Hwy 37,Hwy 101
User300,38.184936,-122.601392,1572995880000,38.262698,-122.656881,1572996780000,Hwy 101,Hwy 101
User300,38.27347,-122.671644,1573163820000,38.485901,-122.741639,1573164660000,Hwy 101,Hwy 101
User300,38.49577100000001,-122.755973,1573167180000,38.274242,-122.673017,1573168320000,Hwy 101,Hwy 101
User301,38.507015,-122.770049,1571504040000,38.500192,-122.761809,1571504760000,Hwy 101,Hwy 101
User301,38.492295,-122.750909,1571535120000,38.185322,-122.601735,1571536860000,Hwy 101,Hwy 101
User301,38.188712,-122.60156299999998,1571595060000,38.423545,-122.714989,1571596260000,Hwy 101,Hwy 101
User301,38.492424,-122.751252,1571603160000,38.334538,-122.73812,1571604120000,Hwy 101,Hwy 116
User301,38.278405,-122.67803899999998,1571613780000,38.488819,-122.74563,1571615160000,Hwy 101,Hwy 101
User301,38.460023,-122.726619,1571942400000,38.2012,-122.598731,1571943660000,Hwy 101,Hwy 101
User301,38.233129,-122.617228,1572482940000,38.386251,-122.71619,1572484080000,Hwy 101,Hwy 101
User301,38.494226,-122.75361200000002,1572570900000,38.332006,-122.713358,1572571620000,Hwy 101,Hwy 101
User301,38.335697,-122.712371,1572575700000,38.493497,-122.752239,1572576420000,Hwy 101,Hwy 101
User301,38.48942,-122.746875,1572643740000,38.197939,-122.59928899999998,1572645000000,Hwy 101,Hwy 101
User301,38.221328,-122.608172,1572656040000,38.431699,-122.715504,1572656940000,Hwy 101,Hwy 101
User301,38.436977,-122.71795,1572807960000,38.218753,-122.605082,1572808860000,Hwy 101,Hwy 101
User301,38.19,-122.601392,1572831480000,38.456633,-122.725975,1572832620000,Hwy 101,Hwy 101
User301,38.498733,-122.759406,1573242720000,38.545768,-122.807085,1573244340000,Hwy 101,Hwy 101
User301,38.493797,-122.752883,1573361940000,38.19266,-122.600877,1573363320000,Hwy 101,Hwy 101
User301,38.202016,-122.598474,1573382280000,38.45277,-122.725975,1573383420000,Hwy 101,Hwy 101
User301,38.455603,-122.726147,1573683840000,38.238451,-122.620575,1573684740000,Hwy 101,Hwy 101
User302,38.250982,-122.635467,1572471120000,38.471395,-122.886993,1572473400000,Hwy 101,Hwy 116
User302,38.479592,-122.733829,1572654540000,38.54212,-122.805283,1572673080000,Hwy 101,Hwy 101
User302,38.53761400000001,-122.800991,1573007340000,38.432729,-122.718465,1573008120000,Hwy 101,Hwy 12
User302,38.545296,-122.807428,1573173120000,38.492252,-122.750222,1573174080000,Hwy 101,Hwy 101
User303,38.458392,-122.674906,1572747840000,38.36591,-122.712585,1572748620000,Hwy 12,Hwy 101
User304,38.346855,-122.7131,1571232960000,38.186223,-122.601821,1571234580000,Hwy 101,Hwy 101
User304,38.189098,-122.601606,1571257560000,38.314154,-122.714946,1571258160000,Hwy 101,Hwy 101
User304,38.343594,-122.713143,1571326200000,38.192574,-122.600791,1571327460000,Hwy 101,Hwy 101
User304,38.195364,-122.599804,1571335620000,38.319218,-122.71383,1571336280000,Hwy 101,Hwy 101
User304,38.359172,-122.713057,1571425740000,38.455989,-122.726447,1571426340000,Hwy 101,Hwy 101
User304,38.338572,-122.71301499999998,1571931300000,38.192446,-122.600791,1571933100000,Hwy 101,Hwy 101
User304,38.365652,-122.712285,1572129000000,38.355352,-122.713229,1572129600000,Hwy 101,Hwy 101
User304,38.321192,-122.714216,1572536160000,38.193862,-122.600448,1572536760000,Hwy 101,Hwy 101
User304,38.184292,-122.601177,1572551520000,38.336298,-122.712714,1572553500000,Hwy 101,Hwy 101
User304,38.452513,-122.726318,1572746160000,38.330976,-122.711427,1572746820000,Hwy 101,Hwy 116
User304,38.338186,-122.712972,1572885720000,38.196823,-122.599546,1572886500000,Hwy 101,Hwy 101
User304,38.205535,-122.598645,1572897720000,38.435304,-122.716662,1572900240000,Hwy 101,Hwy 101
User304,38.346297,-122.7131,1573059420000,38.195707,-122.59989,1573060800000,Hwy 101,Hwy 101
User304,38.348443,-122.713315,1573144140000,38.19175900000001,-122.601048,1573144980000,Hwy 101,Hwy 101
User304,38.348486,-122.713487,1573237080000,38.196308,-122.599632,1573237800000,Hwy 101,Hwy 101
User304,38.18648,-122.601692,1573247400000,38.323037,-122.713057,1573248720000,Hwy 101,Hwy 101
User304,38.35599600000001,-122.712886,1573258500000,38.762404,-122.985398,1573260480000,Hwy 101,Hwy 101
User304,38.500621,-122.762453,1573282440000,38.334195,-122.712414,1573283460000,Hwy 101,Hwy 101
User304,38.428523,-122.714989,1573350780000,38.599498,-122.861459,1573351560000,Hwy 101,Hwy 101
User304,38.598854,-122.860815,1573358880000,38.418781,-122.716062,1573359720000,Hwy 101,Hwy 101
User305,38.257119,-122.647054,1572805860000,38.416035,-122.715976,1572807000000,Hwy 101,Hwy 101
User305,38.45401500000001,-122.726233,1572809760000,38.252313,-122.638514,1572810600000,Hwy 101,Hwy 101
User306,38.689363,-123.426611,1572124260000,38.555123,-123.301212,1572133320000,Hwy 1,Hwy 1
User306,38.556025,-123.304045,1572202320000,38.657004,-123.402793,1572204180000,Hwy 1,Hwy 1
User306,38.539245,-123.281986,1572616440000,38.449594,-123.114831,1572619020000,Hwy 1,Hwy 1
User306,38.542463,-123.290526,1572995040000,38.552978,-123.300912,1572996240000,Hwy 1,Hwy 1
User306,38.555295,-123.300998,1573084200000,38.549373,-123.301384,1573085160000,Hwy 1,Hwy 1
User306,38.543622,-123.292286,1573339680000,38.526499,-123.263318,1573340280000,Hwy 1,Hwy 1
User307,38.363807,-122.713057,1572192000000,38.301494,-122.70662,1572192660000,Hwy 101,Hwy 101
User307,38.301494,-122.70662,1572194100000,38.246304,-122.626969,1572194820000,Hwy 101,Hwy 101
User308,38.442256,-122.86111499999998,1571414640000,38.475472,-123.019731,1571420940000,Hwy 116,Hwy 116
User308,38.405692,-122.837126,1572050880000,38.35222,-122.7652,1572051600000,Hwy 116,Hwy 116
